ap_name,switch,port,site
CO-EXP-SUB-WA004,CO-NWSW-EXP-BOG-SUB-JAE24440MR3,GigabitEthernet1/0/3,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA005,CO-NWSW-EXP-BOG-SUB-JAE2447141N,GigabitEthernet1/0/25,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA006,CO-NWSW-EXP-BOG-SUB-JAE24440FE3,GigabitEthernet1/0/16,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA007,CO-NWSW-EXP-BOG-SUB-JAE24440FE3,GigabitEthernet1/0/4,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA008,CO-NWSW-EXP-BOG-SUB-JAE2447141N,GigabitEthernet1/0/26,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA009,CO-NWSW-EXP-BOG-SUB-JAE24440FE3,GigabitEthernet1/0/3,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA010,CO-NWSW-EXP-BOG-SUB-JAE24440MR3,GigabitEthernet1/0/2,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA011,CO-NWSW-EXP-BOG-SUB-JAE2447141N,GigabitEthernet1/0/27,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA012,CO-NWSW-EXP-BOG-SUB-JAE2443050D,GigabitEthernet1/0/23,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA013,CO-NWSW-EXP-BOG-SUB-JAE24440MR3,GigabitEthernet1/0/1,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA014,CO-NWSW-EXP-BOG-SUB-JAE24440FE3,GigabitEthernet1/0/5,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA015,CO-NWSW-EXP-BOG-SUB-JAE24440FE3,GigabitEthernet1/0/10,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA016,CO-NWSW-EXP-BOG-SUB-JAE24440MR3,GigabitEthernet1/0/4,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA017,CO-NWSW-EXP-BOG-SUB-JAE24440MR3,GigabitEthernet1/0/5,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA018,CO-NWSW-EXP-BOG-SUB-JAE24440MR3,GigabitEthernet1/0/6,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA019,CO-NWSW-EXP-BOG-SUB-JAE2443050D,GigabitEthernet1/0/22,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA020,CO-NWSW-EXP-BOG-SUB-JAE2443050D,GigabitEthernet1/0/21,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA023,CO-NWSW-EXP-BOG-SUB-JAE244713E9,GigabitEthernet1/0/24,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA024,CO-NWSW-EXP-BOG-SUB-JAE2447141N,GigabitEthernet1/0/28,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA025,CO-NWSW-EXP-BOG-SUB-JAE2447141N,GigabitEthernet1/0/29,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA026,CO-NWSW-EXP-BOG-SUB-JAE244713E9,GigabitEthernet1/0/23,LATO-CO-EXP-BOG-SUB-01
CO-EXP-SUB-WA027,CO-NWSW-EXP-BOG-SUB-JAE24440FE3,GigabitEthernet1/0/13,LATO-CO-EXP-BOG-SUB-01
CR-DGF-AJU-TDA-WA001,SW-CR-DGF-TDA-OESTE5,GigabitEthernet1/0/19,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA002,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/11,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA003,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/2,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA004,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/5,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA005,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA006,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/8,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA007,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/23,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA008,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/4,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA009,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/10,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA010,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/12,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA011,SW-CR-DGF-TDA-ESTE3,GigabitEthernet1/0/3,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA012,SW-CR-DGF-TDA-NORTE1,GigabitEthernet1/0/1,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA013,SW-CR-DGF-TDA-NORTE1,GigabitEthernet1/0/3,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA014,SW-CR-DGF-TDA-NORTE1,GigabitEthernet1/0/10,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA015,SW-CR-DGF-TDA-NORTE1,GigabitEthernet1/0/7,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA016,SW-CR-DGF-TDA-NORTE1,GigabitEthernet1/0/11,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA017,SW-CR-DGF-TDA-NORTE1,GigabitEthernet1/0/14,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA018,TDA-BodB-SW4,GigabitEthernet1/0/12,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA019,TDA-BodB-SW1,GigabitEthernet1/0/14,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA020,TDA-BodB-SW3,GigabitEthernet1/0/2,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA021,TDA-BodB-SW1,GigabitEthernet1/0/15,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA022,TDA-BodB-SW4,GigabitEthernet1/0/13,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA023,TDA-BodB-SW4,GigabitEthernet1/0/10,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA024,TDA-BodB-SW4,GigabitEthernet1/0/9,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA025,SW-CR-DGF-TDA-NORTE3.2,GigabitEthernet1/0/13,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA026,TDA-BodB-SW4,GigabitEthernet1/0/3,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA027,TDA-BodB-SW4,GigabitEthernet1/0/11,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA028,TDA-BodB-SW1,GigabitEthernet1/0/9,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA029,TDA-Sur-SW1,GigabitEthernet1/0/12,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA030,TDA-Sur-SW1,GigabitEthernet1/0/11,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA031,SW-CR-DGF-TDA-OESTE4,GigabitEthernet1/0/4,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA032,SW-CR-DGF-TDA-OESTE4,GigabitEthernet1/0/11,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA033,SW-CR-DGF-TDA-OESTE4,GigabitEthernet1/0/5,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA034,SW-CR-DGF-TDA-OESTE4,GigabitEthernet1/0/2,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA035,SW-CR-DGF-TDA-OESTE4,GigabitEthernet1/0/6,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA036,TDA-Sur-SW1,GigabitEthernet1/0/2,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA037,TDA-Sur-SW1,GigabitEthernet1/0/13,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA038,TDA-Sur-SW1,GigabitEthernet1/0/4,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA039,TDA-Sur-SW1,GigabitEthernet1/0/6,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA040,TDA-Sur-SW1,GigabitEthernet1/0/8,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA041,SW-CR-DGF-TDA-NORTE3,GigabitEthernet1/0/5,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA042,TDA-BodB-SW4,GigabitEthernet1/0/8,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA043,TDA-Este-SW1,GigabitEthernet1/0/6,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA044,TDA-Este-SW1,GigabitEthernet1/0/4,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA045,TDA-Este-SW1,GigabitEthernet1/0/2,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA046,TDA-Este-SW1,GigabitEthernet1/0/3,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA047,SW-CR-DGF-TDA-CORE1,GigabitEthernet1/0/8,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA048,SW-CR-DGF-TDA-NORTE3,GigabitEthernet1/0/9,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA049,SW-CR-DGF-TDA-NORTE3,GigabitEthernet1/0/4,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDA-WA050,SW-CR-DGF-TDA-NORTE3,GigabitEthernet1/0/15,LATO-CR-DGF-AJU-TDA-01
CR-DGF-AJU-TDC-WA001,SWDHL-TDCHC-02-A,GigabitEthernet1/0/38,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA002,SWDHL-TDCHC03-A,GigabitEthernet1/0/14,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA003,SWDHL-TDCHC-02-A,GigabitEthernet1/0/40,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA004,SWDHL-TDCHC-01-A,GigabitEthernet1/0/22,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA005,SWDHL-TDCHC-01-A,GigabitEthernet1/0/19,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA006,SWDHL-TDCHC-07-A,GigabitEthernet1/0/18,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA007,SWDHL-TDCHC03-A,GigabitEthernet1/0/17,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA008,SWDHL-TDCHC-04-A,GigabitEthernet1/0/22,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA009,SWDHL-TDCHC-01-A,GigabitEthernet1/0/17,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA010,SWDHL-TDCHC-07-A,GigabitEthernet1/0/19,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA011,SWDHL-TDCHC03-A,GigabitEthernet1/0/19,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA012,SWDHL-TDCHC-02-A,GigabitEthernet1/0/44,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA013,SWDHL-TDCHC-01-A,GigabitEthernet1/0/13,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA014,SWDHL-TDCHC-01-A,GigabitEthernet1/0/20,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA015,SWDHL-TDCHC-08-A,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA016,SWDHL-TDCHC-06-A,GigabitEthernet1/0/19,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA017,SWDHL-TDCHC-06-A,GigabitEthernet1/0/15,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA018,SWDHL-TDCHC-06-A,GigabitEthernet1/0/17,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA019,SWDHL-TDCHC-06-A,GigabitEthernet1/0/18,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA020,SWDHL-TDCHC-06-A,GigabitEthernet1/0/16,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA021,SWDHL-TDCHC-06-A,GigabitEthernet1/0/13,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA022,SWDHL-TDCHC-07-A,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA023,SWDHL-TDCHC-07-A,GigabitEthernet1/0/20,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA024,SWDHL-TDCHC-06-A,GigabitEthernet1/0/14,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA025,SWDHL-TDCHC-07-A,GigabitEthernet1/0/17,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA026,SWDHL-TDCHC-05-A,GigabitEthernet1/0/9,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA027,SWDHL-TDCHC-05-A,GigabitEthernet1/0/12,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA028,SWDHL-TDCHC-05-A,GigabitEthernet1/0/11,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA029,SWDHL-TDCHC-05-A,GigabitEthernet1/0/22,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA030,SWDHL-TDCHC-05-A,GigabitEthernet1/0/10,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA031,SWDHL-TDCHC-02-A,GigabitEthernet1/0/32,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA032,SWDHL-TDCHC-02-A,GigabitEthernet1/0/45,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA033,SWDHL-TDCHC-02-A,GigabitEthernet1/0/34,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA034,SWDHL-TDCHC-05-A,GigabitEthernet1/0/13,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA035,SWDHL-TDCHC-05-A,GigabitEthernet1/0/15,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA036,SWDHL-TDCHC-01-A,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA037,SWDHL-TDCHC-01-A,GigabitEthernet1/0/18,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA038,SWDHL-TDCHC-02-A,GigabitEthernet1/0/37,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA039,SWDHL-TDCHC-02-A,GigabitEthernet1/0/36,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA040,SWDHL-TDCHC-06-A,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA041,SWDHL-TDCHC-02-A,GigabitEthernet1/0/46,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA042,SWDHL-TDCHC-06-A,GigabitEthernet1/0/22,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA043,SWDHL-TDCHC-08-A,GigabitEthernet1/0/20,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA044,SWDHL-TDCHC-02-A,GigabitEthernet1/0/43,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA045,SWDHL-TDCHC-05-A,GigabitEthernet1/0/17,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA046,SWDHL-TDCHC-05-A,GigabitEthernet1/0/16,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA047,SWDHL-TDCHC-06-A,GigabitEthernet1/0/20,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA048,SWDHL-TDCHC-05-A,GigabitEthernet1/0/14,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA049,SWDHL-TDCHC-04-A,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA050,SWDHL-TDCHC03-A,GigabitEthernet1/0/15,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA051,SWDHL-TDCHC03-A,GigabitEthernet1/0/16,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA052,SWDHL-TDCHC03-A,GigabitEthernet1/0/18,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA053,SWDHL-TDCHC-02-A,GigabitEthernet1/0/33,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA054,SWDHL-TDCHC-02-A,GigabitEthernet1/0/35,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA055,SWDHL-TDCHC-01-A,GigabitEthernet1/0/15,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA056,SWDHL-TDCHC-01-A,GigabitEthernet1/0/11,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA057,SWDHL-TDCHC-01-A,GigabitEthernet1/0/16,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA058,SWDHL-TDCHC-01-A,GigabitEthernet1/0/12,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA059,SWDHL-TDCHC-01-A,GigabitEthernet1/0/14,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA060,SWDHL-TDCIDF-01-A,GigabitEthernet1/0/37,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA061,SWDHL-TDCIDF-01-A,GigabitEthernet1/0/43,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA062,SWDHL-TDCIDF-01-C,GigabitEthernet1/0/18,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA063,SWDHL-TDCIDF-01-B,GigabitEthernet1/0/20,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA064,SWDHL-TDCIDF-01-C,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA065,SWDHL-TDCIDF-01-A,GigabitEthernet1/0/16,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA066,SWDHL-TDCIDF-01-A,GigabitEthernet1/0/42,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA067,SWDHL-TDCHC03-A,GigabitEthernet1/0/20,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA068,SWDHL-TDCHC-05-A,GigabitEthernet1/0/20,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA069,SWDHL-TDCHC03-A,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA070,SWDHL-TDCHC-05-A,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA071,SWDHL-TDCHC-02-A,GigabitEthernet1/0/39,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA072,SWDHL-TDCHC-05-A,GigabitEthernet1/0/19,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA073,SWDHL-TDCHC-02-A,GigabitEthernet1/0/41,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA074,SWDHL-TDCHC-05-A,GigabitEthernet1/0/18,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA075,SWDHL-TDCHC-02-A,GigabitEthernet1/0/42,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA076,SWDHL-TDCHC-10-A,GigabitEthernet1/0/8,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA077,SWDHL-TDCIDF-01-B,GigabitEthernet1/0/21,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA078,SWDHL-TDCIDF-01-A,GigabitEthernet1/0/38,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA079,SWDHL-TDCIDF-01-A,GigabitEthernet1/0/17,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA080,SWDHL-TDCIDF-01-A,GigabitEthernet1/0/46,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA081,SWDHL-TDCIDF-01-B,GigabitEthernet1/0/19,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA082,SWDHL-TDCIDF-01-C,GigabitEthernet1/0/20,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA083,SWDHL-TDCIDF-01-A,GigabitEthernet1/0/34,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA084,SWDHL-TDCIDF-01-C,GigabitEthernet1/0/22,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA085,SWDHL-TDCIDF-01-B,GigabitEthernet1/0/22,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA086,SWDHL-TDCHC03-A,GigabitEthernet1/0/22,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA087,SWDHL-TDCHC-08-A,GigabitEthernet1/0/5,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA088,SWDHL-TDCHC-08-A,GigabitEthernet1/0/19,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA089,SWDHL-TDCHC-08-A,GigabitEthernet1/0/11,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA090,SWDHL-TDCHC-08-A,GigabitEthernet1/0/8,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TDC-WA091,SWDHL-TDCHC-07-A,GigabitEthernet1/0/1,LATO-CR-DGF-AJU-TDC-01
CR-DGF-AJU-TSM-WA001,SWDHL-TERMINALESSM-01,GigabitEthernet1/0/13,LATO-CR-DGF-AJU-TSM-01
CR-DGF-HER-BEL-WA001,CR1-SWDHLINTEL-DOCNORTE,GigabitEthernet1/0/7,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA002,CR2-SWDHLINTEL-01,GigabitEthernet1/0/14,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA003,CR2-SWDHLINTEL-02,GigabitEthernet1/0/2,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA004,CR2-SWDHLINTEL-01,GigabitEthernet1/0/15,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA005,CR2-SWDHLINTEL-01,GigabitEthernet1/0/16,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA006,CR2-SWDHLINTEL-02,GigabitEthernet1/0/3,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA007,CR2-SWDHLINTEL-03,GigabitEthernet1/0/7,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA008,CR2-SWDHLINTEL-03,GigabitEthernet1/0/5,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA009,CR2-SWDHLINTEL-03,GigabitEthernet1/0/1,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA010,CR2-SWDHLINTEL-03,GigabitEthernet1/0/6,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA011,CR2-SWDHLINTEL-01,GigabitEthernet1/0/17,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA012,CR2-SWDHLINTEL-03,GigabitEthernet1/0/3,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA013,CR2-SWDHLINTEL-03,GigabitEthernet1/0/2,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA014,CR2-SWDHLINTEL-03,GigabitEthernet1/0/4,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA015,CR2-SWDHLINTEL-02,GigabitEthernet1/0/1,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA016,CR2-SWDHLINTEL-01,GigabitEthernet1/0/12,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA018,CR2-SWDHLINTEL-03,GigabitEthernet1/0/8,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA019,CR2-SWDHLINTEL-03,GigabitEthernet1/0/9,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA020,CR2-SWDHLINTEL-03,GigabitEthernet1/0/10,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA021,CR2-SWDHLINTEL-03,GigabitEthernet1/0/11,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA022,CR2-SWDHLINTEL-03,GigabitEthernet1/0/12,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA023,CR2-SWDHLINTEL-03,GigabitEthernet1/0/14,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA024,CR2-SWDHLINTEL-03,GigabitEthernet1/0/15,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA025,CR2-SWDHLINTEL-03,GigabitEthernet1/0/16,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA026,CR2-SWDHLINTEL-02,GigabitEthernet1/0/12,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA027,CR2-SWDHLINTEL-02,GigabitEthernet1/0/13,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA028,CR2-SWDHLINTEL-02,GigabitEthernet1/0/14,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA029,CR2-SWDHLINTEL-02,GigabitEthernet1/0/15,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA030,CR2-SWDHLINTEL-02,GigabitEthernet1/0/16,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA031,CR2-SWDHLINTEL-04,GigabitEthernet1/0/4,LATO-CR-DGF-HER-BEL-01
CR-DGF-HER-BEL-WA032,CR2-SWDHLINTEL-04,GigabitEthernet1/0/3,LATO-CR-DGF-HER-BEL-01
CR-DGF-LUC-CAI-WA001,SWDHL-CAIL-01,GigabitEthernet1/0/3,LATO-CR-DGF-LUC-CAI-01
CR-DGF-LUC-CAI-WA002,SWDHL-CAIL-01,GigabitEthernet1/0/21,LATO-CR-DGF-LUC-CAI-01
